ts,open,high,low,close,volume,dt
1781308800000,66.77,67.48,66.63,66.83,672034.56,2026-06-13 08:00:00+08:00
1781323200000,66.84,67.44,66.46,67.34,834959.75,2026-06-13 12:00:00+08:00
1781337600000,67.33,67.92,67.22,67.87,804218.05,2026-06-13 16:00:00+08:00
1781352000000,67.87,68.67,67.73,68.54,1008191.76,2026-06-13 20:00:00+08:00
1781366400000,68.55,68.57,67.78,68.18,868354.95,2026-06-14 00:00:00+08:00
1781380800000,68.17,69.56,68.0,68.88,928246.97,2026-06-14 04:00:00+08:00
1781395200000,68.88,69.05,68.58,68.9,597652.2,2026-06-14 08:00:00+08:00
1781409600000,68.9,68.96,67.98,68.18,835257.63,2026-06-14 12:00:00+08:00
1781424000000,68.18,68.48,67.86,68.06,543801.66,2026-06-14 16:00:00+08:00
1781438400000,68.06,68.13,66.9,67.38,1205740.05,2026-06-14 20:00:00+08:00
1781452800000,67.38,67.71,67.14,67.51,581924.74,2026-06-15 00:00:00+08:00
1781467200000,67.52,71.24,67.39,71.24,2522551.05,2026-06-15 04:00:00+08:00
1781481600000,71.24,71.68,70.63,71.19,1497586.67,2026-06-15 08:00:00+08:00
1781496000000,71.2,71.46,70.77,71.23,862611.21,2026-06-15 12:00:00+08:00
1781510400000,71.23,72.8,70.75,72.55,2204636.82,2026-06-15 16:00:00+08:00
1781524800000,72.56,75.21,72.26,75.2,3261297.18,2026-06-15 20:00:00+08:00
1781539200000,75.2,76.05,74.51,75.23,2712178.26,2026-06-16 00:00:00+08:00
1781553600000,75.22,75.41,73.57,73.94,1117614.13,2026-06-16 04:00:00+08:00
1781568000000,73.93,74.36,72.72,73.69,1462938.14,2026-06-16 08:00:00+08:00
1781582400000,73.7,74.49,73.14,74.41,1417654.25,2026-06-16 12:00:00+08:00
1781596800000,74.41,75.61,74.29,74.62,1804223.2,2026-06-16 16:00:00+08:00
1781611200000,74.63,75.51,72.28,73.25,3257237.64,2026-06-16 20:00:00+08:00
1781625600000,73.25,74.31,72.96,73.81,1334533.32,2026-06-17 00:00:00+08:00
1781640000000,73.8,74.2,73.37,73.5,531645.3,2026-06-17 04:00:00+08:00
1781654400000,73.5,74.42,73.1,73.64,986429.16,2026-06-17 08:00:00+08:00
1781668800000,73.65,74.08,72.89,73.23,1072704.14,2026-06-17 12:00:00+08:00
1781683200000,73.23,73.26,71.66,71.98,1820363.2,2026-06-17 16:00:00+08:00
1781697600000,71.98,73.84,71.53,73.77,2440867.02,2026-06-17 20:00:00+08:00
1781712000000,73.77,74.65,71.36,71.62,3901740.72,2026-06-18 00:00:00+08:00
1781726400000,71.61,72.2,70.76,71.99,1139089.36,2026-06-18 04:00:00+08:00
1781740800000,72.0,72.64,71.45,71.61,1257245.36,2026-06-18 08:00:00+08:00
1781755200000,71.6,71.79,70.58,71.72,1536659.34,2026-06-18 12:00:00+08:00
1781769600000,71.72,72.12,70.67,70.89,1372763.65,2026-06-18 16:00:00+08:00
1781784000000,70.88,71.76,68.33,68.42,3552164.4,2026-06-18 20:00:00+08:00
1781798400000,68.41,69.49,68.18,69.34,2082723.78,2026-06-19 00:00:00+08:00
1781812800000,69.35,69.92,69.21,69.68,789279.73,2026-06-19 04:00:00+08:00
1781827200000,69.67,70.05,68.57,69.02,1134424.65,2026-06-19 08:00:00+08:00
1781841600000,69.02,69.24,67.8,68.34,1547152.66,2026-06-19 12:00:00+08:00
1781856000000,68.34,68.71,68.0,68.21,866468.99,2026-06-19 16:00:00+08:00
1781870400000,68.21,69.54,67.87,69.29,2074077.61,2026-06-19 20:00:00+08:00
1781884800000,69.28,69.53,68.55,68.92,783917.88,2026-06-20 00:00:00+08:00
1781899200000,68.93,69.83,68.68,69.69,688159.1,2026-06-20 04:00:00+08:00
1781913600000,69.68,70.1,69.43,69.96,900547.9,2026-06-20 08:00:00+08:00
1781928000000,69.96,72.45,69.84,71.56,2660954.83,2026-06-20 12:00:00+08:00
1781942400000,71.56,72.06,71.15,71.74,982656.81,2026-06-20 16:00:00+08:00
1781956800000,71.74,72.59,70.43,71.99,2407432.46,2026-06-20 20:00:00+08:00
1781971200000,72.0,72.03,71.05,71.82,1070085.73,2026-06-21 00:00:00+08:00
1781985600000,71.82,74.26,71.66,73.19,1567018.35,2026-06-21 04:00:00+08:00
1782000000000,73.19,73.82,72.84,73.58,1199482.65,2026-06-21 08:00:00+08:00
1782014400000,73.58,73.8,72.96,73.18,1065908.71,2026-06-21 12:00:00+08:00
1782028800000,73.18,74.37,72.7,73.17,1784645.92,2026-06-21 16:00:00+08:00
1782043200000,73.16,74.26,72.87,74.11,1568900.97,2026-06-21 20:00:00+08:00
1782057600000,74.1,74.66,73.74,74.38,1540543.87,2026-06-22 00:00:00+08:00
1782072000000,74.38,74.52,72.22,72.42,2415120.39,2026-06-22 04:00:00+08:00
1782086400000,72.41,75.0,72.4,73.48,2571283.72,2026-06-22 08:00:00+08:00
1782100800000,73.48,74.45,73.31,74.07,1186340.85,2026-06-22 12:00:00+08:00
1782115200000,74.07,74.4,73.53,74.14,1285182.3,2026-06-22 16:00:00+08:00
1782129600000,74.15,74.96,72.93,73.09,2825496.98,2026-06-22 20:00:00+08:00
1782144000000,73.1,73.53,72.41,72.66,1931423.36,2026-06-23 00:00:00+08:00
1782158400000,72.66,72.93,71.29,71.91,1387330.98,2026-06-23 04:00:00+08:00
1782172800000,71.9,72.0,71.25,71.94,1159261.52,2026-06-23 08:00:00+08:00
1782187200000,71.95,71.98,69.61,69.95,2772610.88,2026-06-23 12:00:00+08:00
1782201600000,69.96,70.07,68.07,69.24,3035515.48,2026-06-23 16:00:00+08:00
1782216000000,69.25,69.63,68.32,68.88,2318584.04,2026-06-23 20:00:00+08:00
1782230400000,68.88,69.37,68.58,68.79,1032705.6,2026-06-24 00:00:00+08:00
1782244800000,68.8,69.79,68.78,69.65,751733.37,2026-06-24 04:00:00+08:00
1782259200000,69.65,70.35,69.04,69.52,1401108.2,2026-06-24 08:00:00+08:00
1782273600000,69.52,69.64,68.9,69.53,305055.81,2026-06-24 12:00:00+08:00
